deck_area,displacement_proxy,aspect_ratio,draft_to_length,draft_to_width
216,648,3.375,0.111111111,0.375
2400,12000,4.166666667,0.05,0.208333333
208,312,3.25,0.057692308,0.1875
1445,4335,5,0.035294118,0.176470588
1445,4335,5,0.035294118,0.176470588
4342,19973.2,6.423076923,0.02754491,0.176923077
208,416,3.25,0.076923077,0.25
2288,9609.6,4.727272727,0.040384615,0.190909091
1258,2516,4.352941176,0.027027027,0.117647059
612,1836,4.25,0.058823529,0.25
580,1160,5.8,0.034482759,0.2
270,675,3.333333333,0.083333333,0.277777778
208,416,3.25,0.076923077,0.25
3920,22736,5,0.041428571,0.207142857
14256,122601.6,7.363636364,0.02654321,0.195454545
1278,4089.6,3.944444444,0.045070423,0.177777778
420,672,4.2,0.038095238,0.16
8874,71879.4,7.676470588,0.031034483,0.238235294
1953,6249.6,4.428571429,0.034408602,0.152380952
1224,4896,4.235294118,0.055555556,0.235294118
11968,98137.6,6.181818182,0.030147059,0.186363636
451,1353,3.727272727,0.073170732,0.272727273
882,1940.4,4.5,0.034920635,0.157142857
3484,19162,5.153846154,0.041044776,0.211538462
270,675,3.333333333,0.083333333,0.277777778
2775,13320,4.44,0.043243243,0.192
208,374.4,3.25,0.069230769,0.225
1072,6432,4.1875,0.089552239,0.375
15300,126990,6.12,0.027124183,0.166
2750,13750,4.4,0.045454545,0.2
440,704,3.636363636,0.04,0.145454545
270,675,3.333333333,0.083333333,0.277777778
3484,19162,5.153846154,0.041044776,0.211538462
15312,133214.4,6.645833333,0.027272727,0.18125
2618,14660.8,5.409090909,0.047058824,0.254545455
1258,2516,4.352941176,0.027027027,0.117647059
492,1180.8,3.416666667,0.058536585,0.2
8960,73472,8.75,0.029285714,0.25625
3920,21952,5,0.04,0.2
1520,4864,3.8,0.042105263,0.16
208,374.4,3.25,0.069230769,0.225
3752,21761.6,4.785714286,0.043283582,0.207142857
336,672,5.25,0.047619048,0.25
954,3816,2.944444444,0.075471698,0.222222222
3212,8993.6,6.636363636,0.019178082,0.127272727
8874,71879.4,7.676470588,0.031034483,0.238235294
2400,14400,4.166666667,0.06,0.25
208,416,3.25,0.076923077,0.25
240,384,3.75,0.053333333,0.2
2090,8569,4.318181818,0.043157895,0.186363636
297,594,3.666666667,0.060606061,0.222222222
160,480,2.5,0.15,0.375
2288,9838.4,4.727272727,0.041346154,0.195454545
3484,19162,5.153846154,0.041044776,0.211538462
2775,14985,4.44,0.048648649,0.216
184,239.2,2.875,0.056521739,0.1625
14400,123840,5.76,0.029861111,0.172
3484,19162,5.153846154,0.041044776,0.211538462
13160,121072,8.225,0.027963526,0.23
2640,8712,4.583333333,0.03,0.1375
304,425.6,4.75,0.036842105,0.175
4342,19973.2,6.423076923,0.02754491,0.176923077
704,1408,5.818181818,0.03125,0.181818182
564,902.4,3.916666667,0.034042553,0.133333333
16432,146244.8,6.076923077,0.028164557,0.171153846
10440,90828,8.055555556,0.03,0.241666667
184,239.2,2.875,0.056521739,0.1625
250,750,2.5,0.12,0.3
2112,8448,4.363636364,0.041666667,0.181818182
1260,5040,3.888888889,0.057142857,0.222222222
1360,4760,4.705882353,0.04375,0.205882353
300,600,3,0.066666667,0.2
580,1160,5.8,0.034482759,0.2
1260,5040,3.888888889,0.057142857,0.222222222
3212,8993.6,6.636363636,0.019178082,0.127272727
320,960,5,0.075,0.375
3892,21016.8,4.964285714,0.038848921,0.192857143
3920,21952,5,0.04,0.2
4650,28830,7.44,0.033333333,0.248
630,1449,6.3,0.036507937,0.23
540,1296,5.4,0.044444444,0.24
1050,2730,4.666666667,0.037142857,0.173333333
4480,25984,5.714285714,0.03625,0.207142857
208,416,3.25,0.076923077,0.25
16950,149160,6.78,0.025958702,0.176
1260,5040,3.888888889,0.057142857,0.222222222
440,836,3.636363636,0.0475,0.172727273
208,416,3.25,0.076923077,0.25
11968,98137.6,6.181818182,0.030147059,0.186363636
208,416,3.25,0.076923077,0.25
1445,4335,5,0.035294118,0.176470588
2058,8232,4.666666667,0.040816327,0.19047619
1440,3888,3.6,0.0375,0.135
300,1050,3,0.116666667,0.35
696,1809.6,4.833333333,0.044827586,0.216666667
612,1836,4.25,0.058823529,0.25
630,1449,6.3,0.036507937,0.23
304,425.6,4.75,0.036842105,0.175
2668,14940.8,5.043478261,0.048275862,0.243478261
304,425.6,4.75,0.036842105,0.175
11507,105864.4,8.405405405,0.029581994,0.248648649
2000,5800,5,0.029,0.145
1700,3740,5.882352941,0.022,0.129411765
2775,13320,4.44,0.043243243,0.192
8874,71879.4,7.676470588,0.031034483,0.238235294
310,961,3.1,0.1,0.31
208,416,3.25,0.076923077,0.25
8960,73472,8.75,0.029285714,0.25625
300,600,3,0.066666667,0.2
352,880,5.5,0.056818182,0.3125
11968,98137.6,6.181818182,0.030147059,0.186363636
408,734.4,2.833333333,0.052941176,0.15
8874,71879.4,7.676470588,0.031034483,0.238235294
2775,14985,4.44,0.048648649,0.216
1278,4089.6,3.944444444,0.045070423,0.177777778
11968,98137.6,6.181818182,0.030147059,0.186363636
176,422.4,2.75,0.109090909,0.3
1278,4089.6,3.944444444,0.045070423,0.177777778
297,594,3.666666667,0.060606061,0.222222222
300,1050,3,0.116666667,0.35
4480,25984,5.714285714,0.03625,0.207142857
10526,84208,7.289473684,0.028880866,0.210526316
1445,4335,5,0.035294118,0.176470588
208,416,3.25,0.076923077,0.25
988,2964,5.846153846,0.039473684,0.230769231
594,1485,4.909090909,0.046296296,0.227272727
2400,12000,4.166666667,0.05,0.208333333
208,353.6,3.25,0.065384615,0.2125
492,1180.8,3.416666667,0.058536585,0.2
2668,14940.8,5.043478261,0.048275862,0.243478261
11507,105864.4,8.405405405,0.029581994,0.248648649
2112,8870.4,4.363636364,0.04375,0.190909091
1760,7392,6.875,0.038181818,0.2625
3740,20196,9.35,0.028877005,0.27
256,640,4,0.078125,0.3125
8874,71879.4,7.676470588,0.031034483,0.238235294
550,1155,4.545454545,0.042,0.190909091
4480,23744,5.714285714,0.033125,0.189285714
576,1728,7.111111111,0.046875,0.333333333
2618,14660.8,5.409090909,0.047058824,0.254545455
3484,19162,5.153846154,0.041044776,0.211538462
3584,9676.8,4.571428571,0.02109375,0.096428571
528,1003.2,3.666666667,0.043181818,0.158333333
1152,11520,4.5,0.138888889,0.625
3920,22736,5,0.041428571,0.207142857
264,528,4.125,0.060606061,0.25
13160,121072,8.225,0.027963526,0.23
12168,111945.6,8,0.029487179,0.235897436
408,734.4,2.833333333,0.052941176,0.15
2400,12480,4.166666667,0.052,0.216666667
408,734.4,2.833333333,0.052941176,0.15
4342,19973.2,6.423076923,0.02754491,0.176923077
3752,21761.6,4.785714286,0.043283582,0.207142857
3120,12792,5.416666667,0.031538462,0.170833333
1224,4896,4.235294118,0.055555556,0.235294118
1190,4165,4.117647059,0.05,0.205882353
11322,95104.8,8.27027027,0.02745098,0.227027027
208,374.4,3.25,0.069230769,0.225
3484,19162,5.153846154,0.041044776,0.211538462
600,1500,6,0.041666667,0.25
369,811.8,4.555555556,0.053658537,0.244444444
954,3816,2.944444444,0.075471698,0.222222222
240,384,3.75,0.053333333,0.2
208,374.4,3.25,0.069230769,0.225
740,1554,7.4,0.028378378,0.21
540,1620,5.4,0.055555556,0.3
2750,13750,4.4,0.045454545,0.2
2112,8448,4.363636364,0.041666667,0.181818182
336,672,5.25,0.047619048,0.25
2750,13750,4.4,0.045454545,0.2
2068,8892.4,4.272727273,0.045744681,0.195454545
15030,130761,7.422222222,0.026047904,0.193333333
564,902.4,3.916666667,0.034042553,0.133333333
3920,21952,5,0.04,0.2
304,425.6,4.75,0.036842105,0.175
2052,6361.2,6.333333333,0.027192982,0.172222222
4031,23379.8,4.793103448,0.041726619,0.2
2112,8870.4,4.363636364,0.04375,0.190909091
184,239.2,2.875,0.056521739,0.1625
1152,11520,4.5,0.138888889,0.625
470,940,4.7,0.042553191,0.2
1188,4752,3.666666667,0.060606061,0.222222222
580,1160,5.8,0.034482759,0.2
1224,4896,4.235294118,0.055555556,0.235294118
2640,8712,4.583333333,0.03,0.1375
1460,2920,3.65,0.02739726,0.1
610,1830,6.1,0.049180328,0.3
1360,2856,3.4,0.030882353,0.105
6840,45828,7.6,0.029385965,0.223333333
580,1160,5.8,0.034482759,0.2
320,960,5,0.075,0.375
256,640,4,0.078125,0.3125
740,1554,7.4,0.028378378,0.21
297,594,3.666666667,0.060606061,0.222222222
470,940,4.7,0.042553191,0.2
1560,6240,3.9,0.051282051,0.2
208,416,3.25,0.076923077,0.25
2775,14985,4.44,0.048648649,0.216
7480,53856,6.470588235,0.032727273,0.211764706
1260,5040,3.888888889,0.057142857,0.222222222
144,360,4,0.104166667,0.416666667
420,672,4.2,0.038095238,0.16
2400,14400,4.166666667,0.06,0.25
3752,21761.6,4.785714286,0.043283582,0.207142857
1278,4089.6,3.944444444,0.045070423,0.177777778
7854,63617.4,7.212121212,0.034033613,0.245454545
216,432,3.375,0.074074074,0.25
1360,2856,3.4,0.030882353,0.105
208,374.4,3.25,0.069230769,0.225
1050,2730,4.666666667,0.037142857,0.173333333
2640,8712,4.583333333,0.03,0.1375
216,432,3.375,0.074074074,0.25
2640,8712,4.583333333,0.03,0.1375
480,1056,4.8,0.045833333,0.22
3753,19515.6,5.148148148,0.037410072,0.192592593
3920,22736,5,0.041428571,0.207142857
1460,2920,3.65,0.02739726,0.1
2568,11812.8,4.458333333,0.042990654,0.191666667
7904,63232,7.71875,0.032388664,0.25
352,880,5.5,0.056818182,0.3125
2775,13320,4.44,0.043243243,0.192
2400,12480,4.166666667,0.052,0.216666667
9344,74752,9.125,0.02739726,0.25
1440,3600,5.625,0.027777778,0.15625
580,1450,5.8,0.043103448,0.25
2052,6361.2,6.333333333,0.027192982,0.172222222
184,239.2,2.875,0.056521739,0.1625
270,675,3.333333333,0.083333333,0.277777778
440,1056,3.636363636,0.06,0.218181818
1188,4752,3.666666667,0.060606061,0.222222222
564,902.4,3.916666667,0.034042553,0.133333333
240,384,3.75,0.053333333,0.2
13160,121072,8.225,0.027963526,0.23
540,648,3.75,0.026666667,0.1
16560,144072,7.1875,0.025217391,0.18125
1258,2641.8,4.352941176,0.028378378,0.123529412
11634,93072,6.595238095,0.028880866,0.19047619
14400,123840,5.76,0.029861111,0.172
420,672,4.2,0.038095238,0.16
1560,6240,3.9,0.051282051,0.2
2618,14660.8,5.409090909,0.047058824,0.254545455
3920,22736,5,0.041428571,0.207142857
336,672,5.25,0.047619048,0.25
2090,8360,4.318181818,0.042105263,0.181818182
208,416,3.25,0.076923077,0.25
408,734.4,2.833333333,0.052941176,0.15
3484,19162,5.153846154,0.041044776,0.211538462
2088,6055.2,6.444444444,0.025,0.161111111
1460,2920,3.65,0.02739726,0.1
1050,2730,4.666666667,0.037142857,0.173333333
16560,144072,7.1875,0.025217391,0.18125
2090,8360,4.318181818,0.042105263,0.181818182
3740,20196,9.35,0.028877005,0.27
11634,93072,6.595238095,0.028880866,0.19047619
1410,3807,6.266666667,0.028723404,0.18
264,660,4.125,0.075757576,0.3125
7854,63617.4,7.212121212,0.034033613,0.245454545
4342,19973.2,6.423076923,0.02754491,0.176923077
1152,11520,4.5,0.138888889,0.625
10526,84208,7.289473684,0.028880866,0.210526316
1440,3600,5.625,0.027777778,0.15625
540,1296,3.75,0.053333333,0.2
576,1728,7.111111111,0.046875,0.333333333
504,756,3.5,0.035714286,0.125
492,1476,3.416666667,0.073170732,0.25
4560,27360,7.916666667,0.031578947,0.25
8960,73472,8.75,0.029285714,0.25625
1050,2730,4.666666667,0.037142857,0.173333333
208,416,3.25,0.076923077,0.25
3752,21761.6,4.785714286,0.043283582,0.207142857
594,1485,4.909090909,0.046296296,0.227272727
2060,10300,5.15,0.048543689,0.25
2060,10300,5.15,0.048543689,0.25
3212,8993.6,6.636363636,0.019178082,0.127272727
1394,3903.2,4.823529412,0.034146341,0.164705882
14520,124872,7.5,0.026060606,0.195454545
2568,11812.8,4.458333333,0.042990654,0.191666667
540,1296,3.75,0.053333333,0.2
882,1940.4,4.5,0.034920635,0.157142857
1394,3903.2,4.823529412,0.034146341,0.164705882
4342,19973.2,6.423076923,0.02754491,0.176923077
208,416,3.25,0.076923077,0.25
12760,104632,6.590909091,0.028275862,0.186363636
14400,119520,6.25,0.027666667,0.172916667
832,1664,3.25,0.038461538,0.125
2088,6055.2,6.444444444,0.025,0.161111111
550,1155,4.545454545,0.042,0.190909091
2068,8892.4,4.272727273,0.045744681,0.195454545
12760,104632,6.590909091,0.028275862,0.186363636
270,675,3.333333333,0.083333333,0.277777778
408,1142.4,2.833333333,0.082352941,0.233333333
4640,24592,5.517241379,0.033125,0.182758621
660,1782,6.6,0.040909091,0.27
408,1142.4,2.833333333,0.082352941,0.233333333
564,902.4,3.916666667,0.034042553,0.133333333
2112,8870.4,4.363636364,0.04375,0.190909091
300,1050,3,0.116666667,0.35
270,675,3.333333333,0.083333333,0.277777778
2060,10300,5.15,0.048543689,0.25
208,374.4,3.25,0.069230769,0.225
408,734.4,2.833333333,0.052941176,0.15
4480,23744,5.714285714,0.033125,0.189285714
450,1125,4.5,0.055555556,0.25
216,432,3.375,0.074074074,0.25
2288,9609.6,4.727272727,0.040384615,0.190909091
1007,2718.9,2.789473684,0.050943396,0.142105263
360,972,2.5,0.09,0.225
564,902.4,3.916666667,0.034042553,0.133333333
270,675,3.333333333,0.083333333,0.277777778
352,880,5.5,0.056818182,0.3125
2400,14400,4.166666667,0.06,0.25
2400,14400,4.166666667,0.06,0.25
470,940,4.7,0.042553191,0.2
3920,22736,5,0.041428571,0.207142857
4342,19973.2,6.423076923,0.02754491,0.176923077
3484,19162,5.153846154,0.041044776,0.211538462
540,1296,3.75,0.053333333,0.2
2668,14940.8,5.043478261,0.048275862,0.243478261
11634,93072,6.595238095,0.028880866,0.19047619
3892,21016.8,4.964285714,0.038848921,0.192857143
4342,19104.8,6.423076923,0.026347305,0.169230769
696,1809.6,4.833333333,0.044827586,0.216666667
300,600,3,0.066666667,0.2
2112,8448,4.363636364,0.041666667,0.181818182
17264,146744,6.384615385,0.02560241,0.163461538
2750,13750,4.4,0.045454545,0.2
11322,95104.8,8.27027027,0.02745098,0.227027027
352,880,5.5,0.056818182,0.3125
6840,45828,7.6,0.029385965,0.223333333
1050,2730,4.666666667,0.037142857,0.173333333
304,425.6,4.75,0.036842105,0.175
208,374.4,3.25,0.069230769,0.225
144,360,4,0.104166667,0.416666667
1050,2730,4.666666667,0.037142857,0.173333333
144,360,4,0.104166667,0.416666667
216,432,3.375,0.074074074,0.25
3752,21761.6,4.785714286,0.043283582,0.207142857
14256,122601.6,7.363636364,0.02654321,0.195454545
2088,6055.2,6.444444444,0.025,0.161111111
297,594,3.666666667,0.060606061,0.222222222
7968,56572.8,7.78125,0.028514056,0.221875
540,1296,5.4,0.044444444,0.24
208,416,3.25,0.076923077,0.25
4480,23744,5.714285714,0.033125,0.189285714
564,902.4,3.916666667,0.034042553,0.133333333
162,583.2,4.5,0.133333333,0.6
9344,76620.8,9.125,0.028082192,0.25625
1420,5680,3.55,0.056338028,0.2
1188,4752,3.666666667,0.060606061,0.222222222
11322,95104.8,8.27027027,0.02745098,0.227027027
600,1800,6,0.05,0.3
1445,4335,5,0.035294118,0.176470588
2068,8892.4,4.272727273,0.045744681,0.195454545
560,1624,5.6,0.051785714,0.29
3484,19162,5.153846154,0.041044776,0.211538462
2112,8448,4.363636364,0.041666667,0.181818182
396,792,2.75,0.060606061,0.166666667
1440,3600,5.625,0.027777778,0.15625
300,600,3,0.066666667,0.2
16950,149160,6.78,0.025958702,0.176
310,682,3.1,0.070967742,0.22
352,880,5.5,0.056818182,0.3125
8960,73472,8.75,0.029285714,0.25625
2112,8870.4,4.363636364,0.04375,0.190909091
4342,19973.2,6.423076923,0.02754491,0.176923077
492,885.6,3.416666667,0.043902439,0.15
432,1080,3,0.069444444,0.208333333
2400,14400,4.166666667,0.06,0.25
550,1155,4.545454545,0.042,0.190909091
832,1664,3.25,0.038461538,0.125
14400,123840,5.76,0.029861111,0.172
1120,3696,5.714285714,0.04125,0.235714286
162,583.2,4.5,0.133333333,0.6
369,811.8,4.555555556,0.053658537,0.244444444
160,480,2.5,0.15,0.375
3484,19162,5.153846154,0.041044776,0.211538462
630,1449,6.3,0.036507937,0.23
1560,6240,3.9,0.051282051,0.2
564,902.4,3.916666667,0.034042553,0.133333333
3212,8993.6,6.636363636,0.019178082,0.127272727
300,1050,3,0.116666667,0.35
7968,56572.8,7.78125,0.028514056,0.221875
1260,5040,3.888888889,0.057142857,0.222222222
1050,2730,4.666666667,0.037142857,0.173333333
330,990,3.3,0.090909091,0.3
2112,8870.4,4.363636364,0.04375,0.190909091
208,416,3.25,0.076923077,0.25
2288,9838.4,4.727272727,0.041346154,0.195454545
360,972,2.5,0.09,0.225
300,1050,3,0.116666667,0.35
2640,8712,4.583333333,0.03,0.1375
270,675,3.333333333,0.083333333,0.277777778
560,1624,5.6,0.051785714,0.29
270,675,3.333333333,0.083333333,0.277777778
208,374.4,3.25,0.069230769,0.225
1445,4335,5,0.035294118,0.176470588
420,672,4.2,0.038095238,0.16
16560,144072,7.1875,0.025217391,0.18125
7968,56572.8,7.78125,0.028514056,0.221875
8874,71879.4,7.676470588,0.031034483,0.238235294
161,257.6,3.285714286,0.069565217,0.228571429
1278,4089.6,3.944444444,0.045070423,0.177777778
320,960,5,0.075,0.375
2400,14400,4.166666667,0.06,0.25
208,416,3.25,0.076923077,0.25
1445,4335,5,0.035294118,0.176470588
3740,20196,9.35,0.028877005,0.27
954,3816,2.944444444,0.075471698,0.222222222
10440,90828,8.055555556,0.03,0.241666667
492,984,3.416666667,0.048780488,0.166666667
396,792,2.75,0.060606061,0.166666667
2400,14400,4.166666667,0.06,0.25
540,1620,5.4,0.055555556,0.3
3752,21761.6,4.785714286,0.043283582,0.207142857
15312,133214.4,6.645833333,0.027272727,0.18125
12240,105264,9.444444444,0.025294118,0.238888889
3920,21952,5,0.04,0.2
1260,5040,3.888888889,0.057142857,0.222222222
160,480,2.5,0.15,0.375
1152,11520,4.5,0.138888889,0.625
504,756,3.5,0.035714286,0.125
10440,90828,8.055555556,0.03,0.241666667
352,880,5.5,0.056818182,0.3125
14490,123165,8.214285714,0.024637681,0.202380952
264,660,4.125,0.075757576,0.3125
660,1782,6.6,0.040909091,0.27
3753,19515.6,5.148148148,0.037410072,0.192592593
408,1142.4,2.833333333,0.082352941,0.233333333
208,416,3.25,0.076923077,0.25
408,1142.4,2.833333333,0.082352941,0.233333333
208,416,3.25,0.076923077,0.25
408,1142.4,2.833333333,0.082352941,0.233333333
504,756,3.5,0.035714286,0.125
580,1160,5.8,0.034482759,0.2
4031,23379.8,4.793103448,0.041726619,0.2
4031,23379.8,4.793103448,0.041726619,0.2
352,880,5.5,0.056818182,0.3125
480,1056,4.8,0.045833333,0.22
3212,8993.6,6.636363636,0.019178082,0.127272727
16950,149160,6.78,0.025958702,0.176
2052,6361.2,6.333333333,0.027192982,0.172222222
216,432,3.375,0.074074074,0.25
1520,4864,3.8,0.042105263,0.16
1960,4312,4.9,0.02244898,0.11
1072,6432,4.1875,0.089552239,0.375
16950,149160,6.78,0.025958702,0.176
1258,2516,4.352941176,0.027027027,0.117647059
396,1188,4.888888889,0.068181818,0.333333333
13160,121072,8.225,0.027963526,0.23
2060,10300,5.15,0.048543689,0.25
2775,13320,4.44,0.043243243,0.192
1560,6240,3.9,0.051282051,0.2
176,422.4,2.75,0.109090909,0.3
2618,14660.8,5.409090909,0.047058824,0.254545455
1445,4335,5,0.035294118,0.176470588
1520,4864,3.8,0.042105263,0.16
9344,74752,9.125,0.02739726,0.25
1190,4165,4.117647059,0.05,0.205882353
954,3816,2.944444444,0.075471698,0.222222222
1260,5040,3.888888889,0.057142857,0.222222222
440,836,3.636363636,0.0475,0.172727273
408,734.4,2.833333333,0.052941176,0.15
2668,14940.8,5.043478261,0.048275862,0.243478261
7328,49097.6,7.15625,0.029257642,0.209375
432,1080,3,0.069444444,0.208333333
250,750,2.5,0.12,0.3
2052,6361.2,6.333333333,0.027192982,0.172222222
4650,28830,7.44,0.033333333,0.248
2052,6361.2,6.333333333,0.027192982,0.172222222
2775,13320,4.44,0.043243243,0.192
408,734.4,2.833333333,0.052941176,0.15
11634,93072,6.595238095,0.028880866,0.19047619
184,239.2,2.875,0.056521739,0.1625
1360,4352,4.705882353,0.04,0.188235294
882,1940.4,4.5,0.034920635,0.157142857
2058,8232,4.666666667,0.040816327,0.19047619
1152,11520,4.5,0.138888889,0.625
3584,9676.8,4.571428571,0.02109375,0.096428571
8960,73472,8.75,0.029285714,0.25625
2618,14660.8,5.409090909,0.047058824,0.254545455
2568,11812.8,4.458333333,0.042990654,0.191666667
16560,144072,7.1875,0.025217391,0.18125
2090,8360,4.318181818,0.042105263,0.181818182
11968,98137.6,6.181818182,0.030147059,0.186363636
2016,7459.2,4.571428571,0.038541667,0.176190476
336,672,5.25,0.047619048,0.25
516,1548,3.583333333,0.069767442,0.25
1072,6432,4.1875,0.089552239,0.375
264,660,4.125,0.075757576,0.3125
216,432,3.375,0.074074074,0.25
7904,63232,7.71875,0.032388664,0.25
217,217,4.428571429,0.032258065,0.142857143
2568,11812.8,4.458333333,0.042990654,0.191666667
3740,20196,9.35,0.028877005,0.27
304,425.6,4.75,0.036842105,0.175
11322,95104.8,8.27027027,0.02745098,0.227027027
208,416,3.25,0.076923077,0.25
504,756,3.5,0.035714286,0.125
2568,11812.8,4.458333333,0.042990654,0.191666667
580,1160,5.8,0.034482759,0.2
12240,105264,9.444444444,0.025294118,0.238888889
176,422.4,2.75,0.109090909,0.3
3484,19162,5.153846154,0.041044776,0.211538462
16560,144072,7.1875,0.025217391,0.18125
9438,74560.2,8.666666667,0.027622378,0.239393939
2668,14940.8,5.043478261,0.048275862,0.243478261
1520,4864,3.8,0.042105263,0.16
2088,6055.2,6.444444444,0.025,0.161111111
1560,6240,3.9,0.051282051,0.2
1360,2856,3.4,0.030882353,0.105
1560,6240,3.9,0.051282051,0.2
780,2730,4.615384615,0.058333333,0.269230769
420,672,4.2,0.038095238,0.16
9408,81849.6,9.1875,0.029591837,0.271875
16432,146244.8,6.076923077,0.028164557,0.171153846
540,648,3.75,0.026666667,0.1
492,885.6,3.416666667,0.043902439,0.15
2288,9838.4,4.727272727,0.041346154,0.195454545
408,734.4,2.833333333,0.052941176,0.15
966,2125.2,4.928571429,0.031884058,0.157142857
780,2730,4.615384615,0.058333333,0.269230769
300,600,3,0.066666667,0.2
3753,19515.6,5.148148148,0.037410072,0.192592593
954,3816,2.944444444,0.075471698,0.222222222
1700,3740,5.882352941,0.022,0.129411765
2400,12000,4.166666667,0.05,0.208333333
1445,4335,5,0.035294118,0.176470588
966,2125.2,4.928571429,0.031884058,0.157142857
2090,8360,4.318181818,0.042105263,0.181818182
1953,6249.6,4.428571429,0.034408602,0.152380952
1410,3807,6.266666667,0.028723404,0.18
504,756,3.5,0.035714286,0.125
1420,5680,3.55,0.056338028,0.2
264,528,4.125,0.060606061,0.25
504,756,3.5,0.035714286,0.125
3484,19162,5.153846154,0.041044776,0.211538462
600,1500,6,0.041666667,0.25
2112,8448,4.363636364,0.041666667,0.181818182
3920,22736,5,0.041428571,0.207142857
1190,4165,4.117647059,0.05,0.205882353
1190,4165,4.117647059,0.05,0.205882353
2668,14940.8,5.043478261,0.048275862,0.243478261
1420,5680,3.55,0.056338028,0.2
1278,4089.6,3.944444444,0.045070423,0.177777778
2775,13320,4.44,0.043243243,0.192
504,756,3.5,0.035714286,0.125
208,374.4,3.25,0.069230769,0.225
3752,21761.6,4.785714286,0.043283582,0.207142857
396,792,2.75,0.060606061,0.166666667
9438,74560.2,8.666666667,0.027622378,0.239393939
208,416,3.25,0.076923077,0.25
832,1664,3.25,0.038461538,0.125
564,902.4,3.916666667,0.034042553,0.133333333
3753,19515.6,5.148148148,0.037410072,0.192592593
450,1125,4.5,0.055555556,0.25
300,600,3,0.066666667,0.2
4342,19973.2,6.423076923,0.02754491,0.176923077
1156,3236.8,4,0.041176471,0.164705882
310,682,3.1,0.070967742,0.22
184,239.2,2.875,0.056521739,0.1625
208,416,3.25,0.076923077,0.25
2750,13750,4.4,0.045454545,0.2
3920,21952,5,0.04,0.2
217,217,4.428571429,0.032258065,0.142857143
1050,2730,4.666666667,0.037142857,0.173333333
2775,14985,4.44,0.048648649,0.216
2775,13320,4.44,0.043243243,0.192
1760,7392,6.875,0.038181818,0.2625
11968,101728,6.181818182,0.03125,0.193181818
270,675,3.333333333,0.083333333,0.277777778
770,1925,3.928571429,0.045454545,0.178571429
3740,20196,9.35,0.028877005,0.27
1760,7392,6.875,0.038181818,0.2625
770,1925,3.928571429,0.045454545,0.178571429
576,1728,7.111111111,0.046875,0.333333333
1278,4089.6,3.944444444,0.045070423,0.177777778
1360,4760,4.705882353,0.04375,0.205882353
16432,146244.8,6.076923077,0.028164557,0.171153846
1953,6249.6,4.428571429,0.034408602,0.152380952
1278,4089.6,3.944444444,0.045070423,0.177777778
390,1560,3.9,0.102564103,0.4
11322,95104.8,8.27027027,0.02745098,0.227027027
2400,12480,4.166666667,0.052,0.216666667
580,1450,5.8,0.043103448,0.25
530,1431,5.3,0.050943396,0.27
396,1188,4.888888889,0.068181818,0.333333333
1260,5040,3.888888889,0.057142857,0.222222222
1560,6240,3.9,0.051282051,0.2
2775,14985,4.44,0.048648649,0.216
2016,7459.2,4.571428571,0.038541667,0.176190476
216,432,3.375,0.074074074,0.25
176,422.4,2.75,0.109090909,0.3
2668,14940.8,5.043478261,0.048275862,0.243478261
492,885.6,3.416666667,0.043902439,0.15
1520,4864,3.8,0.042105263,0.16
208,353.6,3.25,0.065384615,0.2125
1520,4864,3.8,0.042105263,0.16
1260,5040,3.888888889,0.057142857,0.222222222
1394,3903.2,4.823529412,0.034146341,0.164705882
1760,7392,6.875,0.038181818,0.2625
360,972,2.5,0.09,0.225
2400,12480,4.166666667,0.052,0.216666667
270,675,3.333333333,0.083333333,0.277777778
612,1836,4.25,0.058823529,0.25
7328,49097.6,7.15625,0.029257642,0.209375
16560,144072,7.1875,0.025217391,0.18125
2750,13750,4.4,0.045454545,0.2
504,756,3.5,0.035714286,0.125
270,675,3.333333333,0.083333333,0.277777778
564,1974,3.916666667,0.074468085,0.291666667
408,1142.4,2.833333333,0.082352941,0.233333333
550,1155,4.545454545,0.042,0.190909091
162,583.2,4.5,0.133333333,0.6
10440,90828,8.055555556,0.03,0.241666667
14400,123840,5.76,0.029861111,0.172
7328,49097.6,7.15625,0.029257642,0.209375
2750,13750,4.4,0.045454545,0.2
16950,149160,6.78,0.025958702,0.176
16900,145340,6.25,0.026461538,0.165384615
297,594,3.666666667,0.060606061,0.222222222
208,416,3.25,0.076923077,0.25
440,1056,3.636363636,0.06,0.218181818
2088,6055.2,6.444444444,0.025,0.161111111
352,880,5.5,0.056818182,0.3125
1224,4896,4.235294118,0.055555556,0.235294118
1953,6249.6,4.428571429,0.034408602,0.152380952
1278,4089.6,3.944444444,0.045070423,0.177777778
2068,8892.4,4.272727273,0.045744681,0.195454545
1440,3888,3.6,0.0375,0.135
1260,5040,3.888888889,0.057142857,0.222222222
2112,8870.4,4.363636364,0.04375,0.190909091
16950,149160,6.78,0.025958702,0.176
52,52,3.25,0.076923077,0.25
480,1056,4.8,0.045833333,0.22
1760,7392,6.875,0.038181818,0.2625
440,836,3.636363636,0.0475,0.172727273
1260,5040,3.888888889,0.057142857,0.222222222
208,416,3.25,0.076923077,0.25
13299,114371.4,8.743589744,0.025219941,0.220512821
2750,13750,4.4,0.045454545,0.2
576,1728,7.111111111,0.046875,0.333333333
540,1296,3.75,0.053333333,0.2
1258,2516,4.352941176,0.027027027,0.117647059
